Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.0711710686098,27.04861111111111,2000-01-27--01:10:00,152.16632,31.006490000000003,0,0.,1.12,12,0.09,72,0.09,12,1.12,72,-5.73,11,-4.48,11,-0.19,11,-
2000.0711805555557,27.052083333333332,2000-01-27--01:15:00,151.68306,33.30507,0,0.,-0.16,12,0.11,72,0.11,12,-0.16,72,-5.99,11,-5.76,11,-0.17,11,-
2000.0711900425017,27.055555555555554,2000-01-27--01:20:00,151.16985000000003,35.537850000000006,0,0.,0.33,12,-0.02,72,-0.02,12,0.33,72,-6.140000000000001,11,-5.2700000000000005,11,-0.3,11,-
2000.0711995294478,27.059027777777775,2000-01-27--01:25:00,150.62833,37.70468,0,0.,0.9400000000000001,12,-0.08,72,-0.08,12,0.9400000000000001,72,-6.25,11,-4.66,11,-0.36,11,-
2000.0712090163936,27.0625,2000-01-27--01:30:00,150.0601,39.80597,0,0.,0.89,12,-0.02,72,-0.02,12,0.89,72,-6.29,11,-4.71,11,-0.3,11,-
2000.0712185033397,27.06597222222222,2000-01-27--01:35:00,149.46674000000002,41.842530000000004,0,0.,0.24,12,0.28,72,0.28,12,0.24,72,-6.11,11,-5.36,11,0.,11,-
2000.0712279902855,27.069444444444443,2000-01-27--01:40:00,148.84975,43.81559,0,0.,0.17,12,0.25,72,0.25,12,0.17,72,-6.08,11,-5.43,11,-0.03,11,-
2000.0712374772315,27.072916666666664,2000-01-27--01:45:00,148.21061,45.726670000000006,0,0.,0.38,12,0.35000000000000003,72,0.35000000000000003,12,0.38,72,-6.140000000000001,11,-5.22,11,0.07,11,-
2000.0712469641776,27.07638888888889,2000-01-27--01:50:00,147.5507,47.57752000000001,0,0.,0.78,12,0.26,72,0.26,12,0.78,72,-6.0200000000000005,11,-4.82,11,-0.02,11,-
2000.0712564511234,27.07986111111111,2000-01-27--01:55:00,146.87135,49.370090000000005,0,0.,0.53,12,0.28,72,0.28,12,0.53,72,-5.98,11,-5.07,11,0.,11,-
2000.0712659380695,27.083333333333332,2000-01-27--02:00:00,146.17383,51.106460000000006,0,0.,-0.1,12,0.27,72,0.27,12,-0.1,72,-6.08,11,-5.7,11,-0.01,11,-
2000.0712754250153,27.086805555555554,2000-01-27--02:05:00,145.45934000000003,52.788790000000006,0,0.,0.,12,0.1,72,0.1,12,0.,72,-6.3100000000000005,11,-5.6000000000000005,11,-0.18,11,-
2000.0712849119614,27.090277777777775,2000-01-27--02:10:00,144.72901000000002,54.41930000000001,0,0.,0.01,12,0.21,72,0.21,12,0.01,72,-6.24,11,-5.59,11,-0.07,11,-
2000.0712943989072,27.09375,2000-01-27--02:15:00,143.9839,56.000240000000005,0,0.,0.43,12,0.32,72,0.32,12,0.43,72,-6.0200000000000005,11,-5.17,11,0.04,11,-
2000.0713038858532,27.09722222222222,2000-01-27--02:20:00,143.22502,57.533840000000005,0,0.,0.61,12,0.23,72,0.23,12,0.61,72,-6.04,11,-4.99,11,-0.05,11,-
2000.0713133727993,27.100694444444443,2000-01-27--02:25:00,142.45331000000002,59.022330000000004,0,0.,0.6,12,0.14,72,0.14,12,0.6,72,-6.17,11,-5.,11,-0.14,11,-
2000.0713228597451,27.104166666666664,2000-01-27--02:30:00,141.66966000000002,60.46788000000001,0,0.,0.33,12,0.2,72,0.2,12,0.33,72,-6.16,11,-5.2700000000000005,11,-0.08,11,-
2000.0713323466912,27.10763888888889,2000-01-27--02:35:00,140.87490000000003,61.872620000000005,0,0.,0.,12,0.18,72,0.18,12,0.,72,-6.32,11,-5.6000000000000005,11,-0.1,11,-
2000.071341833637,27.11111111111111,2000-01-27--02:40:00,140.06981000000002,63.238620000000004,0,0.,0.58,12,-0.08,72,-0.08,12,0.58,72,-6.54,11,-5.0200000000000005,11,-0.36,11,-
2000.071351320583,27.114583333333332,2000-01-27--02:45:00,139.25512,64.56788,0,0.,-0.02,12,0.15,72,0.15,12,-0.02,72,-6.46,11,-5.62,11,-0.13,11,-
2000.0713608075291,27.118055555555554,2000-01-27--02:50:00,138.43152,65.86232000000001,0,0.,0.42,12,0.03,72,0.03,12,0.42,72,-6.57,11,-5.18,11,-0.25,11,-
2000.071370294475,27.121527777777775,2000-01-27--02:55:00,137.59965000000003,67.1238,0,0.,0.39,12,0.15,72,0.15,12,0.39,72,-6.6000000000000005,11,-5.21,11,-0.13,11,-
2000.071379781421,27.125,2000-01-27--03:00:00,136.76012,68.35409,0,0.,0.09,12,0.17,72,0.17,12,0.09,72,-6.58,11,-5.51,11,-0.11,11,-
2000.0713892683668,27.12847222222222,2000-01-27--03:05:00,135.9135,69.55489,0,0.,0.04,12,0.08,72,0.08,12,0.04,72,-6.76,11,-5.5600000000000005,11,-0.2,11,-
2000.0713987553129,27.131944444444443,2000-01-27--03:10:00,135.06031000000002,70.72784,0,0.,-0.32,12,0.09,72,0.09,12,-0.32,72,-6.9,11,-5.92,11,-0.19,11,-
2000.071408242259,27.135416666666664,2000-01-27--03:15:00,134.20107000000002,71.87447,0,0.,-0.49,12,0.39,72,0.39,12,-0.49,72,-6.82,11,-6.09,11,0.11,11,-
2000.0714177292048,27.13888888888889,2000-01-27--03:20:00,133.33625,72.99626,0,0.,-0.35000000000000003,12,0.28,72,0.28,12,-0.35000000000000003,72,-6.68,11,-5.95,11,0.,11,-
2000.0714272161508,27.14236111111111,2000-01-27--03:25:00,132.46628,74.09463000000001,0,0.,-0.47000000000000003,12,0.14,72,0.14,12,-0.47000000000000003,72,-6.87,11,-6.07,11,-0.14,11,-
2000.0714367030967,27.145833333333332,2000-01-27--03:30:00,131.5916,75.17091,0,0.,-0.03,12,0.18,72,0.18,12,-0.03,72,-6.83,11,-5.63,11,-0.1,11,-
2000.0714461900427,27.149305555555554,2000-01-27--03:35:00,130.7126,76.22638,0,0.,0.32,12,0.21,72,0.21,12,0.32,72,-6.8,11,-5.28,11,-0.07,11,-
2000.0714556769885,27.152777777777775,2000-01-27--03:40:00,129.82965000000002,77.26226000000001,0,0.,0.74,12,0.15,72,0.15,12,0.74,72,-6.78,11,-4.86,11,-0.13,11,-
2000.0714651639346,27.15625,2000-01-27--03:45:00,128.94311000000002,78.27969,0,0.,0.58,12,0.14,72,0.14,12,0.58,72,-6.93,11,-5.0200000000000005,11,-0.14,11,-
2000.0714746508806,27.15972222222222,2000-01-27--03:50:00,128.05333000000002,79.27978,0,0.,0.74,12,0.,72,0.,12,0.74,72,-7.03,11,-4.86,11,-0.28,11,-
2000.0714841378265,27.163194444444443,2000-01-27--03:55:00,127.16062000000001,80.26358,0,0.,0.35000000000000003,12,0.15,72,0.15,12,0.35000000000000003,72,-7.16,11,-5.25,11,-0.13,11,-
2000.0714936247725,27.166666666666664,2000-01-27--04:00:00,126.26529000000001,81.23208000000001,0,0.,0.51,12,0.01,72,0.01,12,0.51,72,-7.12,11,-5.09,11,-0.27,11,-
2000.0715031117184,27.17013888888889,2000-01-27--04:05:00,125.36763,82.18623000000001,0,0.,0.55,12,0.,72,0.,12,0.55,72,-7.22,11,-5.05,11,-0.28,11,-
2000.0715125986644,27.17361111111111,2000-01-27--04:10:00,124.46792,83.12694,0,0.,0.9,12,0.14,72,0.14,12,0.9,72,-7.,11,-4.7,11,-0.14,11,-
2000.0715220856105,27.177083333333332,2000-01-27--04:15:00,123.56643000000001,84.05507,0,0.,0.73,12,0.11,72,0.11,12,0.73,72,-6.99,11,-4.87,11,-0.17,11,-
2000.0715315725563,27.180555555555554,2000-01-27--04:20:00,122.66342000000002,84.97144,0,0.,0.39,12,0.22,72,0.22,12,0.39,72,-6.97,11,-5.21,11,-0.06,11,-
2000.0715410595024,27.184027777777775,2000-01-27--04:25:00,121.75913000000001,85.87685,0,0.,0.84,12,0.26,72,0.26,12,0.84,72,-6.8500000000000005,11,-4.76,11,-0.02,11,-
2000.0715505464482,27.1875,2000-01-27--04:30:00,120.8538,86.77204,0,0.,1.2,12,0.36,72,0.36,12,1.2,72,-6.76,11,-4.4,11,0.08,11,-
2000.0715600333942,27.19097222222222,2000-01-27--04:35:00,119.94766000000001,87.65775000000001,0,0.,0.44,12,0.12,72,0.12,12,0.44,72,-7.19,11,-5.16,11,-0.16,11,-
2000.0715695203403,27.194444444444443,2000-01-27--04:40:00,119.04092000000001,88.53464000000001,0,0.,1.1400000000000001,12,-0.12,72,-0.12,12,1.1400000000000001,72,-7.2,11,-4.46,11,-0.4,11,-
2000.0715790072861,27.197916666666664,2000-01-27--04:45:00,118.13381000000001,89.4034,0,0.,0.88,12,-0.06,72,-0.06,12,0.88,72,-7.24,11,-4.72,11,-0.34,11,-
2000.0715884942322,27.20138888888889,2000-01-27--04:50:00,117.22654000000001,90.26465,0,0.,0.67,12,0.19,72,0.19,12,0.67,72,-7.04,11,-4.93,11,-0.09,11,-
2000.071597981178,27.20486111111111,2000-01-27--04:55:00,116.31930000000001,91.11901,0,0.,0.51,12,0.16,72,0.16,12,0.51,72,-7.12,11,-5.09,11,-0.12,11,-
2000.071607468124,27.208333333333332,2000-01-27--05:00:00,115.41229000000001,91.96705000000001,0,0.,0.1,12,0.36,72,0.36,12,0.1,72,-6.98,11,-5.5,11,0.08,11,-
2000.07161695507,27.211805555555554,2000-01-27--05:05:00,114.50571000000001,92.80936000000001,0,0.,0.26,12,0.45,72,0.45,12,0.26,72,-6.83,11,-5.34,11,0.17,11,-
2000.071626442016,27.215277777777775,2000-01-27--05:10:00,113.59975000000001,93.64646,0,0.,0.53,12,0.,72,0.,12,0.53,72,-7.17,11,-5.07,11,-0.28,11,-
2000.071635928962,27.21875,2000-01-27--05:15:00,112.69458000000002,94.47890000000001,0,0.,0.45,12,0.05,72,0.05,12,0.45,72,-7.23,11,-5.15,11,-0.23,11,-
2000.0716454159078,27.22222222222222,2000-01-27--05:20:00,111.79039,95.30717000000001,0,0.,-0.09,12,0.21,72,0.21,12,-0.09,72,-7.140000000000001,11,-5.69,11,-0.07,11,-
2000.0716549028539,27.225694444444443,2000-01-27--05:25:00,110.88736000000002,96.13177,0,0.,0.3,12,0.14,72,0.14,12,0.3,72,-7.21,11,-5.3,11,-0.14,11,-
2000.0716643897997,27.229166666666664,2000-01-27--05:30:00,109.98567000000001,96.95318,0,0.,-0.1,12,0.21,72,0.21,12,-0.1,72,-7.18,11,-5.7,11,-0.07,11,-
2000.0716738767458,27.23263888888889,2000-01-27--05:35:00,109.08547000000002,97.77186,0,0.,-0.29,12,0.29,72,0.29,12,-0.29,72,-7.09,11,-5.89,11,0.01,11,-
2000.0716833636918,27.23611111111111,2000-01-27--05:40:00,108.18695000000001,98.58826,0,0.,-0.14,12,0.4,72,0.4,12,-0.14,72,-6.92,11,-5.74,11,0.12,11,-
2000.0716928506376,27.239583333333332,2000-01-27--05:45:00,107.29027,99.40282,0,0.,-0.04,12,0.63,72,0.63,12,-0.04,72,-6.69,11,-5.64,11,0.35000000000000003,11,-
2000.0717023375837,27.243055555555554,2000-01-27--05:50:00,106.39559000000001,100.21596000000001,0,0.,-0.23,12,1.1300000000000001,72,1.1300000000000001,12,-0.23,72,-6.36,11,-5.83,11,0.85,11,-
2000.0717118245295,27.246527777777775,2000-01-27--05:55:00,105.50308000000001,101.02810000000001,0,0.,-0.25,12,0.26,72,0.26,12,-0.25,72,-6.58,11,-5.8500000000000005,11,-0.02,11,-
2000.0717213114756,27.25,2000-01-27--06:00:00,104.61288,101.83964,0,0.,0.07,12,0.06,72,0.06,12,0.07,72,-6.78,11,-5.53,11,-0.22,11,-
2000.0717307984216,27.25347222222222,2000-01-27--06:05:00,103.72516,102.65099000000001,0,0.,-0.07,12,-0.13,72,-0.13,12,-0.07,72,-7.01,11,-5.67,11,-0.41000000000000003,11,-
2000.0717402853675,27.256944444444443,2000-01-27--06:10:00,102.84005,103.46252000000001,0,0.,-0.08,12,-0.07,72,-0.07,12,-0.08,72,-7.0600000000000005,11,-5.68,11,-0.35000000000000003,11,-
2000.0717497723135,27.260416666666664,2000-01-27--06:15:00,101.9577,104.27463,0,0.,-0.25,12,-0.09,72,-0.09,12,-0.25,72,-7.03,11,-5.8500000000000005,11,-0.37,11,-
2000.0717592592594,27.26388888888889,2000-01-27--06:20:00,101.07823,105.08767,0,0.,-1.05,12,-0.1,72,-0.1,12,-1.05,72,-7.37,11,-6.65,11,-0.38,11,-
2000.0717687462054,27.26736111111111,2000-01-27--06:25:00,100.20175,105.90203000000001,0,0.,-0.41000000000000003,12,-0.28,72,-0.28,12,-0.41000000000000003,72,-7.5600000000000005,11,-6.01,11,-0.56,11,-
2000.0717782331515,27.270833333333332,2000-01-27--06:30:00,99.32834000000001,106.71805,0,0.,0.25,12,-0.21,72,-0.21,12,0.25,72,-7.73,11,-5.3500000000000005,11,-0.49,11,-
2000.0717877200973,27.274305555555554,2000-01-27--06:35:00,98.45806,107.5361,0,0.,1.1,12,-0.42,72,-0.42,12,1.1,72,-8.01,11,-4.5,11,-0.7000000000000001,11,-
2000.0717972070433,27.277777777777775,2000-01-27--06:40:00,97.5909,108.35652,0,0.,0.96,12,-0.48,72,-0.48,12,0.96,72,-8.27,11,-4.64,11,-0.76,11,-
2000.0718066939892,27.28125,2000-01-27--06:45:00,96.72676000000001,109.17965000000001,0,0.,1.23,12,-0.17,72,-0.17,12,1.23,72,-8.1,11,-4.37,11,-0.45,11,-
2000.0718161809352,27.28472222222222,2000-01-27--06:50:00,95.86537000000001,110.00584,0,0.,1.06,12,-0.13,72,-0.13,12,1.06,72,-7.930000000000001,11,-4.54,11,-0.41000000000000003,11,-
2000.0718256678813,27.288194444444443,2000-01-27--06:55:00,95.00619,110.83542000000001,0,0.,1.34,12,-0.21,72,-0.21,12,1.34,72,-8.11,11,-4.26,11,-0.49,11,-
2000.071835154827,27.291666666666664,2000-01-27--07:00:00,94.14805000000001,111.66872000000001,0,0.,1.3900000000000001,12,-0.31,72,-0.31,12,1.3900000000000001,72,-8.34,11,-4.21,11,-0.59,11,-
2000.0718446417732,27.29513888888889,2000-01-27--07:05:00,93.28852,112.50607000000001,0,0.,1.72,12,-0.19,72,-0.19,12,1.72,72,-8.49,11,-3.88,11,-0.47000000000000003,11,-
2000.071854128719,27.29861111111111,2000-01-27--07:10:00,92.4217,113.34778000000001,0,0.,2.83,12,-0.12,72,-0.12,12,2.83,72,-8.59,11,-2.77,11,-0.4,11,-
2000.071863615665,27.302083333333332,2000-01-27--07:15:00,91.53009,114.19419,0,0.,4.01,12,0.01,72,0.01,12,4.01,72,-8.44,11,-1.59,11,-0.27,11,-
2000.0718731026109,27.305555555555554,2000-01-27--07:20:00,90.5313,115.04560000000001,0,0.,5.8,12,0.15,72,0.15,12,5.8,72,-8.36,11,0.2,11,-0.13,11,-
2000.071882589557,27.309027777777775,2000-01-27--07:25:00,89.59121,115.90232,7.24,1014.09,7.94,12,0.17,72,23.38,12,7.7700000000000005,72,-8.3,11,2.34,11,23.1,11,-
2000.071892076503,27.3125,2000-01-27--07:30:00,88.87946000000001,116.76468000000001,27.59,1410.69,10.26,12,4.5,72,230.07,12,5.76,72,-7.97,11,4.66,11,229.79,11,-
2000.0719015634488,27.31597222222222,2000-01-27--07:35:00,88.1453,117.63296000000001,45.660000000000004,1410.69,16.56,12,4.3,72,132.79,12,12.26,72,-7.88,11,10.96,11,132.51,11,-
2000.0719110503949,27.319444444444443,2000-01-27--07:40:00,87.3977,118.50748000000002,64.05,1410.69,23.580000000000002,12,11.28,72,248.42000000000002,12,12.3,72,-8.040000000000001,11,17.98,11,248.14000000000001,11,-
2000.0719205373407,27.322916666666664,2000-01-27--07:45:00,86.64337,119.38852000000001,82.60000000000001,1410.69,29.32,12,7.49,72,127.86,12,21.830000000000002,72,-8.31,11,23.72,11,127.58,11,-
2000.0719300242868,27.32638888888889,2000-01-27--07:50:00,85.88691,120.27640000000001,101.18,1410.69,40.01,12,16.52,72,230.39000000000001,12,23.490000000000002,72,-8.25,11,34.410000000000004,11,230.11,11,-
2000.0719395112328,27.32986111111111,2000-01-27--07:55:00,85.13017,121.17139000000002,119.76,1410.69,29.16,12,43.19,72,508.71000000000004,12,-14.030000000000001,72,-7.9,11,23.56,11,508.43,11,-
2000.0719489981786,27.333333333333332,2000-01-27--08:00:00,84.37624000000001,122.07378000000001,138.24,1410.69,65.7,12,41.54,72,423.91,12,24.16,72,-7.88,11,60.1,11,423.63,11,-
2000.0719584851247,27.336805555555554,2000-01-27--08:05:00,83.62623,122.98386,156.61,1410.69,81.2,12,63.550000000000004,72,572.45,12,17.650000000000002,72,-7.86,11,75.60000000000001,11,572.17,11,-
2000.0719679720705,27.340277777777775,2000-01-27--08:10:00,82.88149000000001,123.90190000000001,174.81,1410.68,93.92,12,77.4,72,624.5500000000001,12,16.52,72,-7.29,11,88.32000000000001,11,624.27,11,-
2000.0719774590166,27.34375,2000-01-27--08:15:00,82.14290000000001,124.82817000000001,192.84,1410.68,106.42,12,88.43,72,646.88,12,17.990000000000002,72,-6.58,11,100.82000000000001,11,646.6,11,-
2000.0719869459626,27.34722222222222,2000-01-27--08:20:00,81.41115,125.76295,210.68,1410.68,118.82000000000001,12,100.19,72,670.89,12,18.63,72,-6.1000000000000005,11,113.22,11,670.61,11,-
2000.0719964329085,27.350694444444443,2000-01-27--08:25:00,80.68682000000001,126.70648000000001,228.29,1410.68,131.1,12,112.08,72,692.59,12,19.02,72,-5.96,11,125.5,11,692.3100000000001,11,-
2000.0720059198545,27.354166666666664,2000-01-27--08:30:00,79.97043000000001,127.65903000000002,245.68,1410.68,144.05,12,124.82000000000001,72,716.7,12,19.23,72,-5.75,11,138.45000000000002,11,716.42,11,-
2000.0720154068003,27.35763888888889,2000-01-27--08:35:00,79.26245,128.62084000000002,262.82,1410.68,158.01,12,137.16,72,736.2,12,20.85,72,-5.03,11,152.41,11,735.92,11,-
2000.0720248937464,27.36111111111111,2000-01-27--08:40:00,78.56334000000001,129.59214,279.72,1410.68,170.96,12,149.93,72,756.12,12,21.03,72,-4.67,11,165.36,11,755.84,11,-
2000.0720343806925,27.364583333333332,2000-01-27--08:45:00,77.87348,130.57318,296.34000000000003,1410.68,184.02,12,162.36,72,772.89,12,21.66,72,-4.46,11,178.42000000000002,11,772.61,11,-
2000.0720438676383,27.368055555555554,2000-01-27--08:50:00,77.19329,131.56416000000002,312.69,1410.67,196.86,12,174.57,72,787.57,12,22.29,72,-5.5,11,191.26,11,787.29,11,-
2000.0720533545843,27.371527777777775,2000-01-27--08:55:00,76.52314000000001,132.56531,328.76,1410.67,209.37,12,187.21,72,803.29,12,22.16,72,-5.46,11,203.77,11,803.01,11,-
2000.0720628415302,27.375,2000-01-27--09:00:00,75.86340000000001,133.57681000000002,344.53000000000003,1410.67,221.99,12,200.03,72,819.02,12,21.96,72,-5.38,11,216.39000000000001,11,818.74,11,-
2000.0720723284762,27.37847222222222,2000-01-27--09:05:00,75.21444000000001,134.59885,360.01,1410.67,232.82,12,211.69,72,829.5,12,21.13,72,-5.63,11,227.22,11,829.22,11,-
2000.072081815422,27.381944444444443,2000-01-27--09:10:00,74.57663000000001,135.63162,375.17,1410.67,244.65,12,223.67000000000002,72,841.03,12,20.98,72,-5.3500000000000005,11,239.05,11,840.75,11,-
2000.072091302368,27.385416666666664,2000-01-27--09:15:00,73.95033000000001,136.67526,390.01,1410.67,258.38,12,235.42000000000002,72,851.51,12,22.96,72,-3.84,11,252.78,11,851.23,11,-
2000.0721007893142,27.38888888888889,2000-01-27--09:20:00,73.33589,137.72992000000002,404.52,1410.67,271.,12,247.19,72,862.,12,23.81,72,-3.02,11,265.4,11,861.72,11,-
2000.07211027626,27.39236111111111,2000-01-27--09:25:00,72.73369000000001,138.79574000000002,418.7,1410.67,281.5,12,257.41,72,867.24,12,24.09,72,-4.,11,275.90000000000003,11,866.96,11,-
2000.072119763206,27.395833333333332,2000-01-27--09:30:00,72.14407,139.87283000000002,432.54,1410.66,294.,12,267.52,72,872.48,12,26.48,72,-3.96,11,288.40000000000003,11,872.2,11,-
2000.0721292501519,27.399305555555554,2000-01-27--09:35:00,71.5674,140.96126,446.04,1410.66,309.41,12,278.19,72,879.82,12,31.220000000000002,72,-3.9,11,303.81,11,879.54,11,-
2000.072138737098,27.402777777777775,2000-01-27--09:40:00,71.00404,142.06113000000002,459.17,1410.66,317.11,12,264.54,72,812.73,12,52.57,72,-3.6,11,311.51,11,812.45,11,-
2000.072148224044,27.40625,2000-01-27--09:45:00,70.45436000000001,143.17248,471.95,1410.66,251.13,12,167.74,72,501.38,12,83.39,72,-3.47,11,245.53,11,501.1,11,-
2000.0721577109898,27.40972222222222,2000-01-27--09:50:00,69.91871,144.29534,484.35,1410.66,401.97,12,305.69,72,890.3000000000001,12,96.28,72,-2.93,11,396.37,11,890.02,11,-
2000.0721671979359,27.413194444444443,2000-01-27--09:55:00,69.39747000000001,145.42972,496.39,1410.66,383.21000000000004,12,214.27,72,608.9300000000001,12,168.94,72,-1.82,11,377.61,11,608.65,11,-
2000.0721766848817,27.416666666666664,2000-01-27--10:00:00,68.89098,146.57559,508.04,1410.66,296.68,12,66.17,72,183.74,12,230.51,72,-2.93,11,291.08,11,183.46,11,-
2000.0721861718278,27.42013888888889,2000-01-27--10:05:00,68.39961000000001,147.73293,519.3100000000001,1410.66,329.17,12,61.31,72,166.54,12,267.86,72,-2.92,11,323.57,11,166.26,11,-
2000.0721956587738,27.42361111111111,2000-01-27--10:10:00,67.92372,148.90164000000001,530.1800000000001,1410.66,251.35,12,7.17,72,19.080000000000002,12,244.18,72,-2.69,11,245.75,11,18.8,11,-
2000.0722051457196,27.427083333333332,2000-01-27--10:15:00,67.46367000000001,150.08164000000002,540.66,1410.65,234.04,12,1.4000000000000001,72,3.65,12,232.64000000000001,72,-3.2600000000000002,11,228.44,11,3.37,11,-
2000.0722146326657,27.430555555555554,2000-01-27--10:20:00,67.0198,151.27280000000002,550.74,1410.65,225.78,12,0.73,72,1.87,12,225.05,72,-3.33,11,220.18,11,1.59,11,-
2000.0722241196115,27.434027777777775,2000-01-27--10:25:00,66.59247,152.47496,560.41,1410.65,227.79,12,1.3800000000000001,72,3.48,12,226.41,72,-2.93,11,222.19,11,3.2,11,-
2000.0722336065576,27.4375,2000-01-27--10:30:00,66.18202000000001,153.68793000000002,569.67,1410.65,254.81,12,3.63,72,9.,12,251.18,72,-1.95,11,249.21,11,8.72,11,-
2000.0722430935036,27.44097222222222,2000-01-27--10:35:00,65.78879,154.91149000000001,578.51,1410.65,249.34,12,3.3200000000000003,72,8.09,12,246.02,72,-1.6500000000000001,11,243.74,11,7.8100000000000005,11,-
2000.0722525804495,27.444444444444443,2000-01-27--10:40:00,65.41311,156.14539000000002,586.9300000000001,1410.65,256.6,12,5.0600000000000005,72,12.16,12,251.54,72,-1.42,11,251.,11,11.88,11,-
2000.0722620673955,27.447916666666664,2000-01-27--10:45:00,65.05531,157.38935,594.9300000000001,1410.65,247.78,12,3.34,72,7.930000000000001,12,244.44,72,-1.47,11,242.18,11,7.65,11,-
2000.0722715543413,27.45138888888889,2000-01-27--10:50:00,64.71569000000001,158.64304,602.5,1410.65,256.04,12,13.09,72,30.650000000000002,12,242.95000000000002,72,-1.61,11,250.44,11,30.37,11,-
2000.0722810412874,27.45486111111111,2000-01-27--10:55:00,64.39457,159.90613000000002,609.64,1410.64,219.75,12,26.73,72,61.85,12,193.02,72,-1.54,11,214.15,11,61.57,11,-
2000.0722905282332,27.458333333333332,2000-01-27--11:00:00,64.09224,161.17823,616.34,1410.64,395.16,12,302.24,72,691.75,12,92.92,72,-1.61,11,389.56,11,691.47,11,-
2000.0723000151793,27.461805555555554,2000-01-27--11:05:00,63.808980000000005,162.45892,622.61,1410.64,463.83,12,411.45,72,932.23,12,52.38,72,-1.45,11,458.23,11,931.95,11,-
2000.0723095021253,27.465277777777775,2000-01-27--11:10:00,63.54506000000001,163.74776,628.4300000000001,1410.64,458.91,12,410.63,72,921.75,12,48.28,72,-1.42,11,453.31,11,921.47,11,-
2000.0723189890712,27.46875,2000-01-27--11:15:00,63.30073000000001,165.04428000000001,633.8100000000001,1410.64,458.02,12,402.84000000000003,72,896.59,12,55.18,72,-1.6500000000000001,11,452.42,11,896.3100000000001,11,-
2000.0723284760172,27.47222222222222,2000-01-27--11:20:00,63.076240000000006,166.34798,638.74,1410.64,426.76,12,318.07,72,702.44,12,108.69,72,-1.37,11,421.16,11,702.16,11,-
2000.072337962963,27.475694444444443,2000-01-27--11:25:00,62.87180000000001,167.65831,643.23,1410.64,399.96000000000004,12,206.58,72,453.05,12,193.38,72,-1.6300000000000001,11,394.36,11,452.77,11,-
2000.072347449909,27.479166666666664,2000-01-27--11:30:00,62.68762,168.97472000000002,647.26,1410.64,459.81,12,364.26,72,793.86,12,95.55,72,-1.79,11,454.21000000000004,11,793.58,11,-
2000.0723569368552,27.48263888888889,2000-01-27--11:35:00,62.523900000000005,170.29664000000002,650.84,1410.63,447.75,12,307.31,72,666.07,12,140.44,72,-1.1,11,442.15000000000003,11,665.79,11,-
2000.072366423801,27.48611111111111,2000-01-27--11:40:00,62.380790000000005,171.62344000000002,653.96,1410.63,432.12,12,280.35,72,604.74,12,151.77,72,-1.82,11,426.52,11,604.46,11,-
2000.072375910747,27.489583333333332,2000-01-27--11:45:00,62.25845,172.95451000000003,656.63,1410.63,265.75,12,59.660000000000004,72,128.17000000000002,12,206.09,72,-1.19,11,260.15,11,127.89,11,-
2000.0723853976929,27.493055555555554,2000-01-27--11:50:00,62.157000000000004,174.28920000000002,658.84,1410.63,308.63,12,143.64000000000001,72,307.54,12,164.99,72,-0.7000000000000001,11,303.03000000000003,11,307.26,11,-
2000.072394884639,27.496527777777775,2000-01-27--11:55:00,62.07656000000001,175.62684000000002,660.59,1410.63,427.54,12,315.2,72,673.09,12,112.34,72,-0.16,11,421.94,11,672.8100000000001,11,-
2000.072404371585,27.5,2000-01-27--12:00:00,62.0172,176.96677000000003,661.88,1410.63,506.93,12,432.49,72,921.75,12,74.44,72,0.16,11,501.33,11,921.47,11,-
2000.0724138585308,27.50347222222222,2000-01-27--12:05:00,61.97899,178.30831,662.71,1410.63,500.56,12,456.18,72,971.02,12,44.38,72,-1.19,11,494.96000000000004,11,970.74,11,-
2000.0724233454769,27.506944444444443,2000-01-27--12:10:00,61.961980000000004,179.65075000000002,663.08,1410.63,497.77000000000004,12,457.92,72,974.1700000000001,12,39.85,72,-1.32,11,492.17,11,973.89,11,-
2000.0724328324227,27.510416666666664,2000-01-27--12:15:00,61.966170000000005,180.99342000000001,662.98,1410.6200000000001,498.1,12,460.32,72,979.41,12,37.78,72,-1.32,11,492.5,11,979.13,11,-
2000.0724423193687,27.51388888888889,2000-01-27--12:20:00,61.99157,182.33560000000003,662.4300000000001,1410.6200000000001,496.88,12,460.91,72,981.5,12,35.97,72,-1.49,11,491.28000000000003,11,981.22,11,-
2000.0724518063148,27.51736111111111,2000-01-27--12:25:00,62.03815,183.67661,661.42,1410.6200000000001,495.43,12,460.7,72,982.5500000000001,12,34.730000000000004,72,-0.84,11,489.83,11,982.27,11,-
2000.0724612932606,27.520833333333332,2000-01-27--12:30:00,62.10586000000001,185.01577,659.94,1410.6200000000001,493.08,12,460.17,72,983.6,12,32.910000000000004,72,0.47000000000000003,11,487.48,11,983.32,11,-
2000.0724707802067,27.524305555555554,2000-01-27--12:35:00,62.19462000000001,186.35238,658.01,1410.6200000000001,491.29,12,457.84000000000003,72,981.5,12,33.45,72,1.22,11,485.69,11,981.22,11,-
