Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.886593,325.4930556,1980-11-20--11:50:00,65.65454,181.1788,575.11,1395.09,111.45,12,0.45,72,1.08,12,111,72,7.04,11,112.42,11,3.52,11,-
1980.886603,325.4965278,1980-11-20--11:55:00,65.68299,182.46808,574.48,1395.09,92.14,12,-0.05,72,-0.13,12,92.14,72,6.75,11,93.11,11,2.31,11,-
1980.886612,325.5,1980-11-20--12:00:00,65.73097,183.75626,573.41,1395.09,89.32,12,-0.22,72,-0.53,12,89.32,72,6.55,11,90.29,11,1.91,11,-
1980.886622,325.5034722,1980-11-20--12:05:00,65.79845,185.0428,571.91,1395.09,NA,99,NA,99,NA,99,NA,99,7.53,99,88.87,99,7.14,99,-
1980.886631,325.5069444,1980-11-20--12:10:00,65.88536,186.32715,569.98,1395.09,78.95,12,-0.38,72,-0.94,12,78.95,72,6.45,11,79.92,11,1.5,11,-
1980.88664,325.5104167,1980-11-20--12:15:00,65.99162,187.60877,567.62,1395.1,77.53,12,-0.87,72,-2.14,12,77.53,72,6.45,11,78.5,11,0.3,11,-
1980.88665,325.5138889,1980-11-20--12:20:00,66.11713,188.88714,564.83,1395.1,53.98,12,-0.38,72,-0.94,12,53.98,72,6.35,11,54.95,11,1.5,11,-
1980.886659,325.5173611,1980-11-20--12:25:00,66.26179,190.16174,561.61,1395.1,53.04,12,-0.21,72,-0.53,12,53.04,72,6.26,11,54.01,11,1.91,11,-
1980.886669,325.5208333,1980-11-20--12:30:00,66.42544,191.43207,557.96,1395.1,59.64,12,-0.05,72,-0.13,12,59.64,72,6.16,11,60.61,11,2.31,11,-
1980.886678,325.5243056,1980-11-20--12:35:00,66.60795,192.69765,553.88,1395.1,96.38,12,0.43,72,1.08,12,95.95,72,6.26,11,97.35,11,3.52,11,-
1980.886688,325.5277778,1980-11-20--12:40:00,66.80915,193.95802,549.39,1395.11,100.62,12,0.26,72,0.67,12,100.36,72,6.55,11,101.59,11,3.11,11,-
1980.886697,325.53125,1980-11-20--12:45:00,67.02886,195.21272,544.47,1395.11,82.25,12,0.26,72,0.67,12,81.99,72,6.55,11,83.22,11,3.11,11,-
1980.886707,325.5347222,1980-11-20--12:50:00,67.26689,196.46133,539.13,1395.11,72.83,12,0.26,72,0.67,12,72.57,72,6.65,11,73.8,11,3.11,11,-
1980.886716,325.5381944,1980-11-20--12:55:00,67.52303,197.70345,533.37,1395.11,69.53,12,0.1,72,0.27,12,69.43,72,6.55,11,70.5,11,2.71,11,-
1980.886726,325.5416667,1980-11-20--13:00:00,67.79707,198.93869,527.2,1395.11,76.12,12,0.1,72,0.27,12,76.02,72,6.55,11,77.09,11,2.71,11,-
1980.886735,325.5451389,1980-11-20--13:05:00,68.08876,200.16669,520.62,1395.12,NA,99,NA,99,NA,99,NA,99,8.02,99,86.05,99,7.54,99,-
1980.886745,325.5486111,1980-11-20--13:10:00,68.39787,201.38712,513.63,1395.12,47.39,12,-0.35,72,-0.94,12,47.39,72,6.45,11,48.36,11,1.5,11,-
1980.886754,325.5520833,1980-11-20--13:15:00,68.72415,202.59966,506.23,1395.12,54.46,12,-0.34,72,-0.94,12,54.46,72,6.35,11,55.43,11,1.5,11,-
1980.886764,325.5555556,1980-11-20--13:20:00,69.06732,203.80404,498.44,1395.12,99.21,12,0.24,72,0.67,12,98.97,72,6.55,11,100.18,11,3.11,11,-
1980.886773,325.5590278,1980-11-20--13:25:00,69.42713,204.99997,490.24,1395.12,82.25,12,0.09,72,0.27,12,82.16,72,6.75,11,83.22,11,2.71,11,-
1980.886783,325.5625,1980-11-20--13:30:00,69.80329,206.18724,481.66,1395.13,66.7,12,-0.18,72,-0.53,12,66.7,72,6.65,11,67.67,11,1.91,11,-
1980.886792,325.5659722,1980-11-20--13:35:00,70.19551,207.36563,472.69,1395.13,55.87,12,-0.45,72,-1.34,12,55.87,72,6.55,11,56.84,11,1.1,11,-
1980.886802,325.5694444,1980-11-20--13:40:00,70.6035,208.53494,463.33,1395.13,60.11,12,0.09,72,0.27,12,60.02,72,6.45,11,61.08,11,2.71,11,-
1980.886811,325.5729167,1980-11-20--13:45:00,71.02697,209.69503,453.59,1395.13,56.33,12,0.22,72,0.67,12,56.11,72,6.45,11,57.3,11,3.11,11,-
1980.886821,325.5763889,1980-11-20--13:50:00,71.4656,210.84574,443.48,1395.13,50.22,12,-0.04,72,-0.13,12,50.22,72,6.55,11,51.19,11,2.31,11,-
1980.88683,325.5798611,1980-11-20--13:55:00,71.9191,211.98697,432.99,1395.14,63.4,12,0.21,72,0.67,12,63.19,72,6.45,11,64.37,11,3.11,11,-
1980.88684,325.5833333,1980-11-20--14:00:00,72.38714,213.11862,422.15,1395.14,67.18,12,0.2,72,0.67,12,66.98,72,6.75,11,68.15,11,3.11,11,-
1980.886849,325.5868056,1980-11-20--14:05:00,72.86941,214.24063,410.94,1395.14,NA,99,NA,99,NA,99,NA,99,7.63,99,84.16,99,4.72,99,-
1980.886859,325.5902778,1980-11-20--14:10:00,73.36559,215.35294,399.38,1395.14,90.25,12,0.19,72,0.67,12,90.06,72,6.75,11,91.22,11,3.11,11,-
1980.886868,325.59375,1980-11-20--14:15:00,73.87536,216.45553,387.47,1395.14,68.12,12,-0.26,72,-0.94,12,68.12,72,6.65,11,69.09,11,1.5,11,-
1980.886878,325.5972222,1980-11-20--14:20:00,74.39839,217.5484,375.22,1395.15,73.29,12,-0.03,72,-0.13,12,73.29,72,6.55,11,74.26,11,2.31,11,-
1980.886887,325.6006944,1980-11-20--14:25:00,74.93436,218.63155,362.63,1395.15,76.12,12,0.07,72,0.27,12,76.05,72,6.45,11,77.09,11,2.71,11,-
1980.886897,325.6041667,1980-11-20--14:30:00,75.48294,219.70503,349.72,1395.15,97.8,12,0.07,72,0.27,12,97.73,72,6.65,11,98.77,11,2.71,11,-
1980.886906,325.6076389,1980-11-20--14:35:00,76.04379,220.76887,336.48,1395.15,88.84,12,0.07,72,0.27,12,88.77,72,6.65,11,89.81,11,2.71,11,-
1980.886916,325.6111111,1980-11-20--14:40:00,76.61658,221.82315,322.93,1395.15,78.01,12,0.16,72,0.67,12,77.85,72,6.75,11,78.98,11,3.11,11,-
1980.886925,325.6145833,1980-11-20--14:45:00,77.20097,222.86795,309.07,1395.16,61.05,12,-0.03,72,-0.13,12,61.05,72,6.55,11,62.02,11,2.31,11,-
1980.886935,325.6180556,1980-11-20--14:50:00,77.79662,223.90337,294.91,1395.16,45.04,12,-0.28,72,-1.34,12,45.04,72,6.45,11,46.01,11,1.1,11,-
1980.886944,325.6215278,1980-11-20--14:55:00,78.40316,224.92951,280.46,1395.16,41.74,12,-0.11,72,-0.53,12,41.74,72,6.26,11,42.71,11,1.91,11,-
1980.886954,325.625,1980-11-20--15:00:00,79.02025,225.94652,265.73,1395.16,40.32,12,-0.1,72,-0.53,12,40.32,72,6.26,11,41.29,11,1.91,11,-
1980.886963,325.6284722,1980-11-20--15:05:00,79.64751,226.95451,250.72,1395.16,NA,99,NA,99,NA,99,NA,99,6.55,99,35.64,99,4.32,99,-
1980.886973,325.6319444,1980-11-20--15:10:00,80.28456,227.95365,235.44,1395.17,23.84,12,-0.09,72,-0.53,12,23.84,72,5.96,11,24.81,11,1.91,11,-
1980.886982,325.6354167,1980-11-20--15:15:00,80.93097,228.94411,219.91,1395.17,19.6,12,-0.08,72,-0.53,12,19.6,72,5.96,11,20.57,11,1.91,11,-
1980.886991,325.6388889,1980-11-20--15:20:00,81.58632,229.92604,204.14,1395.17,22.9,12,-0.02,72,-0.13,12,22.9,72,5.77,11,23.87,11,2.31,11,-
1980.887001,325.6423611,1980-11-20--15:25:00,82.25013,230.89964,188.14,1395.17,19.12,12,-0.02,72,-0.13,12,19.12,72,5.77,11,20.09,11,2.31,11,-
1980.88701,325.6458333,1980-11-20--15:30:00,82.92187,231.8651,171.92,1395.17,12.53,12,-0.12,72,-0.94,12,12.53,72,5.67,11,13.5,11,1.5,11,-
1980.88702,325.6493056,1980-11-20--15:35:00,83.60093,232.82261,155.5,1395.18,11.12,12,-0.06,72,-0.53,12,11.12,72,5.57,11,12.09,11,1.91,11,-
1980.887029,325.6527778,1980-11-20--15:40:00,84.28662,233.7724,138.89,1395.18,9.23,12,-0.05,72,-0.53,12,9.23,72,5.47,11,10.2,11,1.91,11,-
1980.887039,325.65625,1980-11-20--15:45:00,84.97735,234.71467,122.15,1395.18,11.12,12,-0.05,72,-0.53,12,11.12,72,5.47,11,12.09,11,1.91,11,-
1980.887048,325.6597222,1980-11-20--15:50:00,85.67361,235.64965,105.25,1395.18,8.77,12,-0.04,72,-0.53,12,8.77,72,5.37,11,9.74,11,1.91,11,-
1980.887058,325.6631944,1980-11-20--15:55:00,86.37135,236.57757,88.3,1395.18,6.4,12,-0.03,72,-0.53,12,6.4,72,5.28,11,7.37,11,1.91,11,-
1980.887067,325.6666667,1980-11-20--16:00:00,87.07004,237.49868,71.32,1395.19,4.53,12,-0.03,72,-0.53,12,4.53,72,5.28,11,5.5,11,1.91,11,-
1980.887077,325.6701389,1980-11-20--16:05:00,87.76654,238.41321,54.37,1395.19,NA,99,NA,99,NA,99,NA,99,5.77,99,5.96,99,3.92,99,-
1980.887086,325.6736111,1980-11-20--16:10:00,88.45621,239.32141,37.59,1395.19,2.64,12,-0.01,72,-0.53,12,2.64,72,5.28,11,3.61,11,1.91,11,-
1980.887096,325.6770833,1980-11-20--16:15:00,89.1327,240.22354,21.12,1395.19,2.16,92,-0.01,92,-0.53,92,2.16,92,5.18,11,3.13,91,1.91,91,-
1980.887105,325.6805556,1980-11-20--16:20:00,89.78785,241.11986,5.17,1395.19,1.7,92,0,92,-0.13,92,1.7,92,5.08,11,2.67,91,2.31,91,-
1980.887115,325.6840278,1980-11-20--16:25:00,90.77184,242.01064,0,0,1.22,12,-0.53,72,-0.53,12,1.22,72,5.08,11,2.19,11,1.91,11,-
1980.887124,325.6875,1980-11-20--16:30:00,91.67126,242.89615,0,0,0.75,12,-0.53,72,-0.53,12,0.75,72,5.08,11,1.72,11,1.91,11,-
1980.887134,325.6909722,1980-11-20--16:35:00,92.50242,243.77665,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887143,325.6944444,1980-11-20--16:40:00,93.31577,244.65244,0,0,0.29,12,-0.53,72,-0.53,12,0.29,72,4.89,11,1.26,11,1.91,11,-
1980.887153,325.6979167,1980-11-20--16:45:00,94.12425,245.52379,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887162,325.7013889,1980-11-20--16:50:00,94.9326,246.39101,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887172,325.7048611,1980-11-20--16:55:00,95.74289,247.25437,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887181,325.7083333,1980-11-20--17:00:00,96.55609,248.11418,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887191,325.7118056,1980-11-20--17:05:00,97.37269,248.97074,0,0,NA,99,NA,99,NA,99,NA,99,5.08,99,1.72,99,2.71,99,-
1980.8872,325.7152778,1980-11-20--17:10:00,98.19291,249.82437,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.88721,325.71875,1980-11-20--17:15:00,99.01684,250.67537,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.98,11,0.78,11,2.31,11,-
1980.887219,325.7222222,1980-11-20--17:20:00,99.84446,251.52407,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887229,325.7256944,1980-11-20--17:25:00,100.67571,252.37079,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887238,325.7291667,1980-11-20--17:30:00,101.51049,253.21586,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887248,325.7326389,1980-11-20--17:35:00,102.34869,254.05962,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887257,325.7361111,1980-11-20--17:40:00,103.19018,254.90242,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887267,325.7395833,1980-11-20--17:45:00,104.03481,255.7446,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.98,11,0.78,11,2.31,11,-
1980.887276,325.7430556,1980-11-20--17:50:00,104.88242,256.58652,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887286,325.7465278,1980-11-20--17:55:00,105.73286,257.42855,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887295,325.75,1980-11-20--18:00:00,106.58597,258.27106,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887305,325.7534722,1980-11-20--18:05:00,107.44159,259.11444,0,0,NA,99,NA,99,NA,99,NA,99,5.28,99,2.67,99,4.72,99,-
1980.887314,325.7569444,1980-11-20--18:10:00,108.29954,259.95908,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887324,325.7604167,1980-11-20--18:15:00,109.15965,260.80538,0,0,-0.19,12,0.27,72,0.27,12,-0.19,72,4.98,11,0.78,11,2.71,11,-
1980.887333,325.7638889,1980-11-20--18:20:00,110.02175,261.65375,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887343,325.7673611,1980-11-20--18:25:00,110.88567,262.50463,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887352,325.7708333,1980-11-20--18:30:00,111.75122,263.35844,0,0,-0.19,12,0.27,72,0.27,12,-0.19,72,4.98,11,0.78,11,2.71,11,-
1980.887361,325.7743056,1980-11-20--18:35:00,112.61823,264.21564,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887371,325.7777778,1980-11-20--18:40:00,113.48651,265.0767,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.88738,325.78125,1980-11-20--18:45:00,114.35589,265.94209,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.89,11,1.26,11,2.31,11,-
1980.88739,325.7847222,1980-11-20--18:50:00,115.22616,266.81231,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887399,325.7881944,1980-11-20--18:55:00,116.09713,267.68788,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887409,325.7916667,1980-11-20--19:00:00,116.96862,268.56931,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887418,325.7951389,1980-11-20--19:05:00,117.84042,269.45717,0,0,NA,99,NA,99,NA,99,NA,99,4.98,99,1.26,99,2.31,99,-
1980.887428,325.7986111,1980-11-20--19:10:00,118.71232,270.35203,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887437,325.8020833,1980-11-20--19:15:00,119.58412,271.25447,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887447,325.8055556,1980-11-20--19:20:00,120.4556,272.16512,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887456,325.8090278,1980-11-20--19:25:00,121.32653,273.08461,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887466,325.8125,1980-11-20--19:30:00,122.19669,274.01362,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887475,325.8159722,1980-11-20--19:35:00,123.06585,274.95284,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887485,325.8194444,1980-11-20--19:40:00,123.93375,275.90299,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887494,325.8229167,1980-11-20--19:45:00,124.80014,276.86484,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887504,325.8263889,1980-11-20--19:50:00,125.66476,277.83918,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887513,325.8298611,1980-11-20--19:55:00,126.52734,278.82682,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887523,325.8333333,1980-11-20--20:00:00,127.38758,279.82865,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887532,325.8368056,1980-11-20--20:05:00,128.2452,280.84557,0,0,NA,99,NA,99,NA,99,NA,99,5.08,99,1.26,99,2.71,99,-
1980.887542,325.8402778,1980-11-20--20:10:00,129.09988,281.87851,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887551,325.84375,1980-11-20--20:15:00,129.95129,282.92848,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887561,325.8472222,1980-11-20--20:20:00,130.7991,283.9965,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.88757,325.8506944,1980-11-20--20:25:00,131.64293,285.08367,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.88758,325.8541667,1980-11-20--20:30:00,132.48243,286.19113,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887589,325.8576389,1980-11-20--20:35:00,133.31717,287.32006,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887599,325.8611111,1980-11-20--20:40:00,134.14675,288.47171,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887608,325.8645833,1980-11-20--20:45:00,134.97072,289.64738,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887618,325.8680556,1980-11-20--20:50:00,135.78862,290.84843,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887627,325.8715278,1980-11-20--20:55:00,136.59994,292.07628,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887637,325.875,1980-11-20--21:00:00,137.40416,293.33241,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887646,325.8784722,1980-11-20--21:05:00,138.20073,294.61836,0,0,NA,99,NA,99,NA,99,NA,99,4.98,99,1.26,99,2.31,99,-
1980.887656,325.8819444,1980-11-20--21:10:00,138.98905,295.93573,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887665,325.8854167,1980-11-20--21:15:00,139.76851,297.28617,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887675,325.8888889,1980-11-20--21:20:00,140.53843,298.6714,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887684,325.8923611,1980-11-20--21:25:00,141.29811,300.09319,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.98,11,1.26,11,2.31,11,-
1980.887694,325.8958333,1980-11-20--21:30:00,142.04681,301.55334,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887703,325.8993056,1980-11-20--21:35:00,142.78374,303.0537,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887713,325.9027778,1980-11-20--21:40:00,143.50805,304.59615,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.98,11,0.78,11,2.31,11,-
1980.887722,325.90625,1980-11-20--21:45:00,144.21885,306.18259,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887731,325.9097222,1980-11-20--21:50:00,144.91522,307.81489,0,0,0.29,12,0.27,72,0.27,12,0.29,72,5.08,11,1.26,11,2.71,11,-
1980.887741,325.9131944,1980-11-20--21:55:00,145.59615,309.49495,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.88775,325.9166667,1980-11-20--22:00:00,146.2606,311.22459,0,0,-0.19,12,0.27,72,0.27,12,-0.19,72,5.08,11,0.78,11,2.71,11,-
1980.88776,325.9201389,1980-11-20--22:05:00,146.90746,313.00558,0,0,NA,99,NA,99,NA,99,NA,99,5.18,99,1.26,99,3.11,99,-
1980.887769,325.9236111,1980-11-20--22:10:00,147.53559,314.83958,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887779,325.9270833,1980-11-20--22:15:00,148.14377,316.72813,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,5.08,11,1.26,11,2.31,11,-
1980.887788,325.9305556,1980-11-20--22:20:00,148.73073,318.67256,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.89,11,1.26,11,2.31,11,-
1980.887798,325.9340278,1980-11-20--22:25:00,149.29518,320.674,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.98,11,0.78,11,2.31,11,-
1980.887807,325.9375,1980-11-20--22:30:00,149.83575,322.73331,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.89,11,1.26,11,2.31,11,-
1980.887817,325.9409722,1980-11-20--22:35:00,150.35105,324.851,0,0,0.29,12,0.27,72,0.27,12,0.29,72,4.98,11,1.26,11,2.71,11,-
1980.887826,325.9444444,1980-11-20--22:40:00,150.83967,327.02721,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.89,11,1.26,11,2.31,11,-
1980.887836,325.9479167,1980-11-20--22:45:00,151.30017,329.26161,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.89,11,1.26,11,2.31,11,-
1980.887845,325.9513889,1980-11-20--22:50:00,151.7311,331.55339,0,0,-0.19,12,0.27,72,0.27,12,-0.19,72,4.89,11,0.78,11,2.71,11,-
1980.887855,325.9548611,1980-11-20--22:55:00,152.13102,333.90118,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.79,11,1.26,11,2.31,11,-
1980.887864,325.9583333,1980-11-20--23:00:00,152.49853,336.30298,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.69,11,1.26,11,2.31,11,-
1980.887874,325.9618056,1980-11-20--23:05:00,152.83224,338.75617,0,0,NA,99,NA,99,NA,99,NA,99,4.79,99,1.26,99,3.11,99,-
1980.887883,325.9652778,1980-11-20--23:10:00,153.13085,341.25745,0,0,0.29,12,-0.53,72,-0.53,12,0.29,72,4.69,11,1.26,11,1.91,11,-
1980.887893,325.96875,1980-11-20--23:15:00,153.39314,343.80284,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.69,11,0.78,11,2.31,11,-
1980.887902,325.9722222,1980-11-20--23:20:00,153.61798,346.3877,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.59,11,1.26,11,2.31,11,-
1980.887912,325.9756944,1980-11-20--23:25:00,153.80437,349.00673,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.49,11,0.78,11,2.31,11,-
1980.887921,325.9791667,1980-11-20--23:30:00,153.95146,351.65409,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.49,11,1.26,11,2.31,11,-
1980.887931,325.9826389,1980-11-20--23:35:00,154.05857,354.3234,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.59,11,1.26,11,2.31,11,-
1980.88794,325.9861111,1980-11-20--23:40:00,154.12517,357.00789,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.4,11,0.78,11,2.31,11,-
1980.88795,325.9895833,1980-11-20--23:45:00,154.15095,359.70052,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.49,11,1.26,11,2.31,11,-
1980.887959,325.9930556,1980-11-20--23:50:00,154.13579,2.39407,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.49,11,1.26,11,2.31,11,-
1980.887969,325.9965278,1980-11-20--23:55:00,154.07976,5.08133,0,0,-0.19,12,-0.13,72,-0.13,12,-0.19,72,4.4,11,0.78,11,2.31,11,-
1980.887978,326,1980-11-20--24:00:00,153.98312,7.75518,0,0,0.29,12,-0.13,72,-0.13,12,0.29,72,4.4,11,1.26,11,2.31,11,-
1980.887988,326.0034722,1980-11-21--00:05:00,153.84636,10.40878,0,0,NA,99,NA,99,NA,99,NA,99,4.69,99,1.26,99,3.11,99,-
1980.887997,326.0069444,1980-11-21--00:10:00,153.67011,13.03564,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.4,11,1.26,11,2.31,11,-
1980.888007,326.0104167,1980-11-21--00:15:00,153.45518,15.62977,0,0,-0.29,12,0.04,72,0.04,12,-0.29,72,4.4,11,0.78,11,2.31,11,-
1980.888016,326.0138889,1980-11-21--00:20:00,153.20254,18.18573,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.4,11,1.26,11,2.31,11,-
1980.888026,326.0173611,1980-11-21--00:25:00,152.91329,20.69871,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.4,11,1.26,11,2.31,11,-
1980.888035,326.0208333,1980-11-21--00:30:00,152.58863,23.16456,0,0,0.19,12,0.44,72,0.44,12,0.19,72,4.4,11,1.26,11,2.71,11,-
1980.888045,326.0243056,1980-11-21--00:35:00,152.22984,25.57981,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.3,11,1.26,11,2.31,11,-
1980.888054,326.0277778,1980-11-21--00:40:00,151.83828,27.94165,0,0,-0.29,12,0.04,72,0.04,12,-0.29,72,4.4,11,0.78,11,2.31,11,-
1980.888064,326.03125,1980-11-21--00:45:00,151.41537,30.24795,0,0,0.19,12,0.44,72,0.44,12,0.19,72,4.49,11,1.26,11,2.71,11,-
1980.888073,326.0347222,1980-11-21--00:50:00,150.96253,32.49717,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.3,11,1.26,11,2.31,11,-
1980.888082,326.0381944,1980-11-21--00:55:00,150.48121,34.68836,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.4,11,1.26,11,2.31,11,-
1980.888092,326.0416667,1980-11-21--01:00:00,149.97284,36.82108,0,0,-0.29,12,0.04,72,0.04,12,-0.29,72,4.3,11,0.78,11,2.31,11,-
1980.888101,326.0451389,1980-11-21--01:05:00,149.43887,38.89535,0,0,NA,99,NA,99,NA,99,NA,99,4.49,99,1.26,99,3.52,99,-
1980.888111,326.0486111,1980-11-21--01:10:00,148.88069,40.9116,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.4,11,1.26,11,2.31,11,-
1980.88812,326.0520833,1980-11-21--01:15:00,148.29965,42.8706,0,0,0.19,12,0.04,72,0.04,12,0.19,72,4.3,11,1.26,11,2.31,11,-
